4.929860	1e14	4.261774E+00
4.937876	1e14	4.337891E+00
4.945892	1e14	4.409619E+00
4.953908	1e14	4.476949E+00
4.961924	1e14	4.539477E+00
4.969940	1e14	4.596378E+00
4.977956	1e14	4.646620E+00
4.985972	1e14	4.688976E+00
4.993988	1e14	4.722003E+00
5.002004	1e14	4.744034E+00
5.010020	1e14	4.754404E+00
5.018036	1e14	4.754657E+00
5.026052	1e14	4.746425E+00
5.034068	1e14	4.731164E+00
5.042084	1e14	4.710167E+00
5.050100	1e14	4.684580E+00
5.058116	1e14	4.655637E+00
5.066133	1e14	4.625265E+00
5.074148	1e14	4.595513E+00
5.082164	1e14	4.568374E+00
5.090180	1e14	4.545867E+00
5.098197	1e14	4.530094E+00
5.106213	1e14	4.523034E+00
5.114228	1e14	4.524618E+00
5.122244	1e14	4.533940E+00
5.130261	1e14	4.550325E+00
5.138277	1e14	4.573304E+00
5.146293	1e14	4.602595E+00
5.154309	1e14	4.638068E+00
5.162325	1e14	4.679151E+00
5.170341	1e14	4.724847E+00
5.178357	1e14	4.774230E+00
5.186373	1e14	4.826416E+00
5.194389	1e14	4.880547E+00
5.202405	1e14	4.935764E+00
5.210421	1e14	4.991295E+00
5.218437	1e14	5.046540E+00
5.226453	1e14	5.100856E+00
5.234469	1e14	5.153540E+00
5.242485	1e14	5.203804E+00
5.250501	1e14	5.250757E+00
5.258517	1e14	5.293724E+00
5.266533	1e14	5.333026E+00
5.274549	1e14	5.369141E+00
5.282565	1e14	5.402474E+00
5.290581	1e14	5.433367E+00
5.298597	1e14	5.462110E+00
5.306613	1e14	5.488903E+00
5.314630	1e14	5.513666E+00
5.322645	1e14	5.536150E+00
5.330661	1e14	5.556056E+00
5.338677	1e14	5.573008E+00
5.346694	1e14	5.586555E+00
5.354710	1e14	5.596112E+00
5.362725	1e14	5.600271E+00
5.370741	1e14	5.596925E+00
5.378758	1e14	5.583784E+00
5.386774	1e14	5.558375E+00
5.394790	1e14	5.518029E+00
5.402806	1e14	5.459907E+00
5.410822	1e14	5.382346E+00
5.418838	1e14	5.285464E+00
5.426854	1e14	5.169261E+00
5.434870	1e14	5.033521E+00
5.442886	1e14	4.877849E+00
5.450902	1e14	4.701749E+00
5.458918	1e14	4.506665E+00
5.466934	1e14	4.299096E+00
5.474950	1e14	4.085375E+00
5.482966	1e14	3.870637E+00
5.490982	1e14	3.658961E+00
5.498998	1e14	3.453522E+00
5.507014	1e14	3.256780E+00
5.515030	1e14	3.070829E+00
5.523046	1e14	2.897271E+00
5.531062	1e14	2.737322E+00
5.539078	1e14	2.591893E+00
5.547094	1e14	2.461718E+00
5.555110	1e14	2.347327E+00
5.563127	1e14	2.247477E+00
5.571142	1e14	2.160157E+00
5.579158	1e14	2.083801E+00
5.587174	1e14	2.017274E+00
5.595191	1e14	1.959781E+00
5.603207	1e14	1.910803E+00
5.611222	1e14	1.869502E+00
5.619238	1e14	1.834567E+00
5.627255	1e14	1.804921E+00
5.635271	1e14	1.779701E+00
5.643287	1e14	1.758217E+00
5.651302	1e14	1.739916E+00
5.659319	1e14	1.724252E+00
5.667335	1e14	1.710528E+00
5.675351	1e14	1.698079E+00
5.683367	1e14	1.686293E+00
5.691383	1e14	1.674591E+00
5.699399	1e14	1.662411E+00
5.707415	1e14	1.649247E+00
5.715431	1e14	1.634866E+00
5.723447	1e14	1.619096E+00
5.731463	1e14	1.601740E+00
5.739479	1e14	1.582572E+00
5.747495	1e14	1.561331E+00
5.755511	1e14	1.537784E+00
5.763527	1e14	1.512289E+00
5.771543	1e14	1.485505E+00
5.779559	1e14	1.458023E+00
5.787575	1e14	1.430365E+00
5.795591	1e14	1.403001E+00
5.803607	1e14	1.376360E+00
5.811623	1e14	1.350763E+00
5.819639	1e14	1.326445E+00
5.827655	1e14	1.303639E+00
5.835671	1e14	1.282586E+00
5.843688	1e14	1.263551E+00
5.851704	1e14	1.246827E+00
5.859719	1e14	1.232535E+00
5.867735	1e14	1.220399E+00
5.875752	1e14	1.210152E+00
5.883768	1e14	1.201591E+00
5.891784	1e14	1.194566E+00
5.899799	1e14	1.188973E+00
5.907816	1e14	1.184710E+00
5.915832	1e14	1.181546E+00
5.923848	1e14	1.179236E+00
5.931864	1e14	1.177561E+00
5.939880	1e14	1.176322E+00
5.947896	1e14	1.175330E+00
5.955912	1e14	1.174412E+00
5.963928	1e14	1.173446E+00
5.971944	1e14	1.172337E+00
5.979960	1e14	1.170988E+00
5.987976	1e14	1.169293E+00
5.995992	1e14	1.167141E+00
6.004008	1e14	1.164416E+00
6.012024	1e14	1.161112E+00
6.020040	1e14	1.157334E+00
6.028056	1e14	1.153180E+00
6.036072	1e14	1.148738E+00
6.044088	1e14	1.144084E+00
6.052104	1e14	1.139291E+00
6.060121	1e14	1.134413E+00
6.068136	1e14	1.129485E+00
6.076152	1e14	1.124536E+00
6.084168	1e14	1.119593E+00
6.092184	1e14	1.114684E+00
6.100201	1e14	1.109834E+00
6.108216	1e14	1.105053E+00
6.116232	1e14	1.100286E+00
6.124249	1e14	1.095462E+00
6.132265	1e14	1.090510E+00
6.140281	1e14	1.085357E+00
6.148296	1e14	1.079926E+00
6.156313	1e14	1.074137E+00
6.164329	1e14	1.067933E+00
6.172345	1e14	1.061262E+00
6.180361	1e14	1.054063E+00
6.188376	1e14	1.046261E+00
6.196393	1e14	1.037766E+00
6.204409	1e14	1.028483E+00
6.212425	1e14	1.018356E+00
6.220441	1e14	1.007367E+00
6.228457	1e14	9.954792E-01
6.236473	1e14	9.826344E-01
6.244489	1e14	9.687554E-01
6.252505	1e14	9.537421E-01
6.260521	1e14	9.375682E-01
6.268537	1e14	9.203182E-01
6.276553	1e14	9.020612E-01
6.284569	1e14	8.828353E-01
6.292585	1e14	8.626508E-01
6.300601	1e14	8.414937E-01
6.308618	1e14	8.194063E-01
6.316633	1e14	7.966742E-01
6.324649	1e14	7.735746E-01
6.332665	1e14	7.503418E-01
6.340681	1e14	7.271685E-01
6.348698	1e14	7.042073E-01
6.356713	1e14	6.815908E-01
6.364729	1e14	6.594181E-01
6.372746	1e14	6.377739E-01
6.380762	1e14	6.167255E-01
6.388778	1e14	5.963276E-01
6.396793	1e14	5.766260E-01
6.404810	1e14	5.576534E-01
6.412826	1e14	5.394278E-01
6.420842	1e14	5.219452E-01
6.428858	1e14	5.052065E-01
6.436873	1e14	4.892146E-01
6.444890	1e14	4.739708E-01
6.452906	1e14	4.594859E-01
6.460922	1e14	4.457548E-01
6.468938	1e14	4.327636E-01
6.476954	1e14	4.205040E-01
6.484970	1e14	4.089755E-01
6.492986	1e14	3.981868E-01
6.501002	1e14	3.881524E-01
6.509018	1e14	3.788748E-01
6.517034	1e14	3.702955E-01
6.525050	1e14	3.623633E-01
6.533066	1e14	3.550425E-01
6.541082	1e14	3.483119E-01
6.549098	1e14	3.421637E-01
6.557115	1e14	3.365915E-01
6.565130	1e14	3.315479E-01
6.573146	1e14	3.269792E-01
6.581163	1e14	3.228466E-01
6.589178	1e14	3.191238E-01
6.597195	1e14	3.157950E-01
6.605210	1e14	3.128535E-01
6.613226	1e14	3.102710E-01
6.621243	1e14	3.080093E-01
6.629259	1e14	3.060394E-01
6.637275	1e14	3.043407E-01
6.645290	1e14	3.029004E-01
6.653307	1e14	3.017123E-01
6.661323	1e14	3.007625E-01
6.669339	1e14	3.000246E-01
6.677355	1e14	2.994771E-01
6.685370	1e14	2.991042E-01
6.693387	1e14	2.988945E-01
6.701403	1e14	2.988414E-01
6.709419	1e14	2.989374E-01
6.717435	1e14	2.991662E-01
6.725451	1e14	2.995134E-01
6.733467	1e14	2.999677E-01
6.741483	1e14	3.005205E-01
6.749499	1e14	3.011660E-01
6.757515	1e14	3.018990E-01
6.765531	1e14	3.027087E-01
6.773547	1e14	3.035841E-01
6.781563	1e14	3.045152E-01
6.789579	1e14	3.054941E-01
6.797595	1e14	3.065130E-01
6.805612	1e14	3.075655E-01
6.813627	1e14	3.086408E-01
6.821643	1e14	3.097267E-01
6.829660	1e14	3.108106E-01
6.837675	1e14	3.118794E-01
6.845692	1e14	3.129198E-01
6.853707	1e14	3.139172E-01
6.861723	1e14	3.148600E-01
6.869740	1e14	3.157392E-01
6.877756	1e14	3.165445E-01
6.885772	1e14	3.172634E-01
6.893787	1e14	3.178810E-01
6.901804	1e14	3.183801E-01
6.909820	1e14	3.187461E-01
6.917836	1e14	3.189740E-01
6.925852	1e14	3.190569E-01
6.933868	1e14	3.189844E-01
6.941884	1e14	3.187421E-01
6.949900	1e14	3.183119E-01
6.957916	1e14	3.176762E-01
6.965932	1e14	3.168356E-01
6.973948	1e14	3.157913E-01
6.981964	1e14	3.145396E-01
6.989980	1e14	3.130721E-01
6.997996	1e14	3.113749E-01
7.006012	1e14	3.094325E-01
7.014028	1e14	3.072464E-01
7.022044	1e14	3.048245E-01
7.030060	1e14	3.021692E-01
7.038076	1e14	2.992763E-01
7.046092	1e14	2.961370E-01
7.054108	1e14	2.927372E-01
7.062124	1e14	2.890894E-01
7.070140	1e14	2.852294E-01
7.078157	1e14	2.811867E-01
7.086172	1e14	2.769844E-01
7.094189	1e14	2.726387E-01
7.102204	1e14	2.681619E-01
7.110220	1e14	2.635762E-01
7.118237	1e14	2.589285E-01
7.126253	1e14	2.542625E-01
7.134269	1e14	2.496162E-01
7.142284	1e14	2.450240E-01
7.150301	1e14	2.405157E-01
7.158317	1e14	2.361188E-01
7.166333	1e14	2.318498E-01
7.174349	1e14	2.277245E-01
7.182365	1e14	2.237593E-01
7.190381	1e14	2.199703E-01
7.198397	1e14	2.163770E-01
7.206413	1e14	2.129958E-01
7.214429	1e14	2.098218E-01
7.222445	1e14	2.068431E-01
7.230461	1e14	2.040521E-01
7.238477	1e14	2.014458E-01
7.246493	1e14	1.990246E-01
7.254509	1e14	1.967929E-01
7.262525	1e14	1.947423E-01
7.270541	1e14	1.928563E-01
7.278557	1e14	1.911221E-01
7.286573	1e14	1.895308E-01
7.294589	1e14	1.880780E-01
7.302605	1e14	1.867620E-01
7.310621	1e14	1.855781E-01
7.318637	1e14	1.845140E-01
7.326654	1e14	1.835600E-01
7.334669	1e14	1.827093E-01
7.342686	1e14	1.819580E-01
7.350701	1e14	1.813049E-01
7.358717	1e14	1.807482E-01
7.366734	1e14	1.802798E-01
7.374750	1e14	1.798921E-01
7.382766	1e14	1.795799E-01
7.390781	1e14	1.793399E-01
7.398798	1e14	1.791708E-01
7.406814	1e14	1.790723E-01
7.414830	1e14	1.790396E-01
7.422846	1e14	1.790674E-01
7.430862	1e14	1.791520E-01
7.438878	1e14	1.792910E-01
7.446894	1e14	1.794837E-01
7.454910	1e14	1.797305E-01
7.462926	1e14	1.800291E-01
7.470942	1e14	1.803753E-01
7.478958	1e14	1.807663E-01
7.486974	1e14	1.812002E-01
7.494990	1e14	1.816766E-01
7.503006	1e14	1.821955E-01
7.511022	1e14	1.827564E-01
7.519038	1e14	1.833561E-01
7.527054	1e14	1.839923E-01
7.535070	1e14	1.846637E-01
7.543086	1e14	1.853695E-01
7.551102	1e14	1.861101E-01
7.559118	1e14	1.868855E-01
7.567134	1e14	1.876937E-01
7.575151	1e14	1.885328E-01
7.583166	1e14	1.894018E-01
7.591183	1e14	1.903005E-01
7.599198	1e14	1.912288E-01
7.607215	1e14	1.921875E-01
7.615231	1e14	1.931750E-01
7.623246	1e14	1.941897E-01
7.631263	1e14	1.952307E-01
7.639278	1e14	1.962971E-01
7.647295	1e14	1.973891E-01
7.655311	1e14	1.985068E-01
7.663327	1e14	1.996498E-01
7.671343	1e14	2.008167E-01
7.679359	1e14	2.020067E-01
7.687375	1e14	2.032197E-01
7.695391	1e14	2.044555E-01
7.703407	1e14	2.057147E-01
7.711423	1e14	2.069970E-01
7.719439	1e14	2.083014E-01
7.727455	1e14	2.096269E-01
7.735471	1e14	2.109732E-01
7.743487	1e14	2.123401E-01
7.751503	1e14	2.137275E-01
7.759519	1e14	2.151357E-01
7.767535	1e14	2.165637E-01
7.775551	1e14	2.180109E-01
7.783567	1e14	2.194772E-01
7.791583	1e14	2.209621E-01
7.799599	1e14	2.224659E-01
7.807615	1e14	2.239886E-01
7.815631	1e14	2.255298E-01
7.823648	1e14	2.270891E-01
7.831663	1e14	2.286660E-01
7.839680	1e14	2.302607E-01
7.847695	1e14	2.318729E-01
7.855712	1e14	2.335030E-01
7.863728	1e14	2.351508E-01
7.871743	1e14	2.368158E-01
7.879760	1e14	2.384981E-01
7.887775	1e14	2.401974E-01
7.895792	1e14	2.419140E-01
7.903808	1e14	2.436481E-01
7.911824	1e14	2.453995E-01
7.919840	1e14	2.471682E-01
7.927856	1e14	2.489538E-01
7.935872	1e14	2.507568E-01
7.943888	1e14	2.525768E-01
7.951904	1e14	2.544142E-01
7.959920	1e14	2.562692E-01
7.967936	1e14	2.581418E-01
7.975952	1e14	2.600322E-01
7.983968	1e14	2.619404E-01
7.991984	1e14	2.638671E-01
8.000000	1e14	2.658123E-01
